customerID,Partner,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,CLTV,Satisfaction Score,Churn,AgeGroup
8345-MVDYC,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),45,81.65,5937,3,No,Middle Age (30–59)
8226-BXGES,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),64,89.45,5519,3,No,Middle Age (30–59)
3877-JRJIP,No,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,59.85,4017,2,Yes,Middle Age (30–59)
8375-DKEBR,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.6,3438,1,Yes,Senior (≥ 60)
9705-IOVQQ,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,61,99.0,5177,5,No,Senior (≥ 60)
1015-OWJKI,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,19.05,5279,4,No,Middle Age (30–59)
7511-YMXVQ,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,9,45.4,5028,1,Yes,Middle Age (30–59)
2040-XBAVJ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),72,114.45,4700,3,No,Middle Age (30–59)
7551-JOHTI,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,19.5,5211,2,Yes,Middle Age (30–59)
8887-IPQNC,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,7,44.25,5014,5,No,Middle Age (30–59)
8646-JCOMS,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),66,90.55,4958,5,No,Middle Age (30–59)
9804-ICWBG,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.9,3349,2,Yes,Middle Age (30–59)
1222-KJNZD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40,20.4,5918,3,No,Middle Age (30–59)
0106-GHRQR,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),16,71.4,3360,5,No,Under 30
5318-IXUZF,No,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),2,87.15,4149,2,Yes,Middle Age (30–59)
3768-VHXQO,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),67,24.85,4833,4,No,Under 30
8952-WCVCD,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),41,104.45,2719,3,No,Middle Age (30–59)
2418-TPEUN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),56,19.8,4681,3,No,Middle Age (30–59)
3963-RYFNS,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72,116.45,5567,4,No,Under 30
3198-VELRD,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),3,84.75,2014,1,Yes,Middle Age (30–59)
8540-ZQGEA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),54,20.05,4212,5,No,Middle Age (30–59)
1320-REHCS,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,52,110.75,4993,5,No,Senior (≥ 60)
4137-JOPHL,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),50,89.7,5306,4,No,Middle Age (30–59)
9436-ZBZCT,No,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,14,89.95,5463,2,Yes,Middle Age (30–59)
7801-CEDNV,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),27,48.7,3560,3,No,Middle Age (30–59)
2057-BOYKM,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),72,96.6,5153,4,No,Senior (≥ 60)
3658-QQJYD,No,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),62,74.3,5974,4,No,Middle Age (30–59)
1803-BGNBD,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,12,54.3,3854,3,No,Middle Age (30–59)
0134-XWXCE,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),44,74.85,3253,5,No,Senior (≥ 60)
6950-TWMYB,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),54,79.95,4387,3,No,Middle Age (30–59)
5848-FHRFC,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),68,20.05,5740,4,No,Middle Age (30–59)
2243-FNMMI,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20,19.4,4958,3,No,Under 30
2511-MORQY,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),50,54.9,4322,4,No,Middle Age (30–59)
5356-KZCKT,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),58,24.45,6490,4,No,Middle Age (30–59)
9470-XCCEM,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),35,89.65,2622,3,No,Middle Age (30–59)
6519-CFDBX,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2,45.4,4964,3,No,Middle Age (30–59)
3902-MIVLE,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,63,75.7,5113,3,No,Middle Age (30–59)
0409-WTMPL,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),58,110.65,4761,3,No,Middle Age (30–59)
8763-KIAFH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27,20.55,2269,4,No,Middle Age (30–59)
3669-WHAFY,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),71,115.15,4144,3,No,Middle Age (30–59)
3055-VTCGS,No,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),63,58.55,6312,3,No,Middle Age (30–59)
3144-KMTWZ,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71,93.25,6035,4,No,Middle Age (30–59)
7279-BUYWN,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,41,113.2,3380,1,Yes,Senior (≥ 60)
7156-MHUGY,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,13,90.5,5394,1,Yes,Senior (≥ 60)
7198-GLXTC,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,2,79.0,5239,3,Yes,Middle Age (30–59)
2007-QVGAW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),68,19.35,6303,4,No,Middle Age (30–59)
5207-PLSTK,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,48.75,5068,4,No,Middle Age (30–59)
2307-FYNNL,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,65,109.05,5692,3,No,Senior (≥ 60)
5605-XNWEN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),72,25.0,4055,5,No,Senior (≥ 60)
2155-AMQRX,No,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),28,54.9,2885,3,No,Middle Age (30–59)
6181-AXXYF,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),72,24.75,4185,4,No,Middle Age (30–59)
5091-HFAZW,No,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,2,91.15,2686,3,No,Middle Age (30–59)
0516-VRYBW,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18,20.15,4931,3,Yes,Middle Age (30–59)
2519-LBNQL,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,60,104.35,4040,4,No,Senior (≥ 60)
8623-ULFNQ,No,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,26,66.05,3225,5,No,Senior (≥ 60)
8380-PEFPE,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,71.65,2377,1,Yes,Middle Age (30–59)
5687-DKDTV,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,4,20.35,5984,3,Yes,Middle Age (30–59)
1568-LJSZU,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),68,92.2,4451,3,No,Middle Age (30–59)
7530-HDYDS,No,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),38,84.25,2885,2,Yes,Under 30
7789-HKSBS,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),42,105.2,5573,3,No,Senior (≥ 60)
7416-CKTEP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),57,19.6,6064,4,No,Middle Age (30–59)
2586-CWXVV,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54,30.4,4778,4,No,Middle Age (30–59)
3096-IZETN,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),12,78.1,4741,3,Yes,Middle Age (30–59)
2348-KCJLT,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,44,61.5,2059,3,No,Middle Age (30–59)
8401-EMUWF,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42,69.4,4701,3,No,Middle Age (30–59)
4193-IBKSW,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),72,24.75,6232,3,No,Under 30
5377-NDTOU,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,71,91.05,4644,3,No,Under 30
5922-ABDVO,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,19,89.65,3046,3,Yes,Under 30
2474-LCNUE,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),23,73.65,2590,5,No,Under 30
0839-QNXME,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30,19.4,3986,3,No,Middle Age (30–59)
3506-OVLKD,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),35,26.2,4419,3,No,Middle Age (30–59)
9172-ANCRX,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,10,98.7,5561,1,Yes,Middle Age (30–59)
6650-VJONK,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1,43.85,5913,4,No,Middle Age (30–59)
2178-PMGCJ,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,22,69.7,4838,3,No,Under 30
7492-TAFJD,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,7,38.55,3345,4,No,Under 30
2773-MADBQ,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,36,53.1,2751,3,No,Middle Age (30–59)
6016-LVTJQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34,20.65,5099,3,No,Middle Age (30–59)
7860-KSUGX,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),72,64.45,6330,3,No,Under 30
8966-KZXXA,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),36,25.1,3040,3,No,Middle Age (30–59)
6910-HADCM,No,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,1,76.35,5613,2,Yes,Middle Age (30–59)
4816-LXZYW,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,23,79.15,5216,1,Yes,Middle Age (30–59)
9606-PBKBQ,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,32,85.0,4584,1,Yes,Senior (≥ 60)
5149-QYTTU,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),71,95.15,5647,3,No,Middle Age (30–59)
2070-XYMFH,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,23,79.35,3558,5,No,Senior (≥ 60)
2085-BOJKI,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),17,96.65,5228,5,No,Middle Age (30–59)
0817-HSUSE,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1,75.5,2954,5,No,Under 30
5442-PPTJY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,12,19.7,5104,4,No,Middle Age (30–59)
1927-QEWMY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),72,20.5,6302,4,No,Middle Age (30–59)
1663-MHLHE,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,19.2,4629,3,No,Middle Age (30–59)
5663-QBGIS,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),72,98.35,6120,3,No,Senior (≥ 60)
4450-MDZFX,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60,74.35,5100,5,No,Middle Age (30–59)
6701-DHKWQ,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),61,51.35,4159,3,No,Middle Age (30–59)
7554-AKDQF,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,6,45.65,4227,4,No,Under 30
3536-IQCTX,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,32,85.3,2712,1,Yes,Senior (≥ 60)
4911-BANWH,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),31,86.55,4198,3,Yes,Middle Age (30–59)
8496-EJAUI,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19,73.85,2251,3,Yes,Middle Age (30–59)
0794-YVSGE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),72,20.3,5265,3,No,Under 30
5423-BHIXO,No,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,32,54.2,4454,5,No,Middle Age (30–59)
6908-VVYHM,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,65,90.65,6358,5,No,Middle Age (30–59)
2959-EEXWB,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),45,50.9,3937,3,No,Middle Age (30–59)
1839-UMACK,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,42,25.05,3756,5,No,Under 30
3030-YDNRM,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,8,74.85,5514,4,No,Middle Age (30–59)
7321-KKSDU,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,32,20.5,3114,4,No,Middle Age (30–59)
3402-XRIUO,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,22,63.55,2136,3,No,Senior (≥ 60)
3132-TVFDZ,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,57,44.85,5172,2,Yes,Senior (≥ 60)
8286-AFUYI,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,1,47.95,5092,4,No,Middle Age (30–59)
8080-DDEMJ,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,45.1,4499,2,Yes,Senior (≥ 60)
8356-WUAOJ,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,45.0,5669,5,No,Under 30
6365-MTGZX,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,24,96.0,3068,1,Yes,Middle Age (30–59)
1349-WXNGG,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),1,20.05,4710,2,Yes,Middle Age (30–59)
8058-DMYRU,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,54,90.05,5232,5,No,Senior (≥ 60)
9350-ZXYJC,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),4,25.3,3808,3,No,Under 30
6990-YNRIO,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65,108.65,6120,1,Yes,Middle Age (30–59)
8958-JPTRR,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,56,24.3,5052,5,No,Under 30
6959-GQEGV,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,45,75.95,2185,4,No,Middle Age (30–59)
3173-WSSUE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),71,19.7,5921,3,No,Under 30
1265-HVPZB,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),59,66.4,6432,3,No,Middle Age (30–59)
4115-UMJFQ,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),69,35.75,4043,5,No,Middle Age (30–59)
7369-TRPFD,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19,18.8,2916,3,No,Middle Age (30–59)
1098-KFQEC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),55,19.4,5366,5,No,Under 30
7190-XHTWJ,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,38,19.3,4705,5,No,Middle Age (30–59)
0621-TWIEM,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,10,45.55,4097,1,Yes,Under 30
3537-RYBHH,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),47,67.45,4074,3,No,Senior (≥ 60)
2485-ITVKB,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,2,35.1,2643,2,Yes,Middle Age (30–59)
3669-OYSJI,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),1,46.2,4167,2,Yes,Middle Age (30–59)
1612-EOHDH,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,45.15,5828,3,Yes,Under 30
6702-OHFWR,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1,43.3,4972,3,Yes,Senior (≥ 60)
5296-BFCYD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,46,20.1,3392,5,No,Middle Age (30–59)
4510-PYUSH,No,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),38,57.15,3110,1,Yes,Senior (≥ 60)
9359-JANWS,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),65,58.9,5657,4,No,Under 30
7517-SAWMO,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,19,73.2,4718,2,Yes,Middle Age (30–59)
4143-HHPMK,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,52,85.35,6402,3,Yes,Middle Age (30–59)
3279-DYZQM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,71,19.45,5497,4,No,Under 30
7054-LGEQW,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,45.95,4888,2,Yes,Under 30
0523-VNGTF,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,52,50.5,5185,3,No,Senior (≥ 60)
9575-IWCAZ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,6,25.1,5161,4,No,Middle Age (30–59)
7105-MXJLL,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,26,60.7,2502,5,No,Senior (≥ 60)
7064-FRRSW,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,48,99.0,3061,4,No,Senior (≥ 60)
7940-UQQUG,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),64,104.4,5133,4,No,Middle Age (30–59)
0923-PNFUB,No,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,3,83.75,4852,2,Yes,Middle Age (30–59)
3961-SXAXY,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1,44.05,5925,5,No,Middle Age (30–59)
7010-BRBUU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),72,24.1,4264,4,No,Middle Age (30–59)
