Customer ID,Partner,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,CLTV,Satisfaction Score,AgeGroup
8325-QRPZR,No,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,7,75.15,4216,3,Middle Age (30–59)
5539-TMZLF,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.75,5057,1,Senior (≥ 60)
4323-SADQS,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,7,34.5,3520,1,Middle Age (30–59)
4446-BZKHU,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,61,105.55,5011,1,Middle Age (30–59)
0137-OCGAB,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,1,80.2,3056,3,Under 30
3351-NQLDI,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),67,94.35,4348,1,Middle Age (30–59)
7593-JNWRU,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),6,44.6,4525,2,Middle Age (30–59)
4588-YBNIB,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1,19.6,4205,2,Under 30
3336-JORSO,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,33,110.45,3401,1,Senior (≥ 60)
5028-GZLDO,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),2,70.7,5317,1,Under 30
6861-XWTWQ,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,7,99.25,2487,2,Senior (≥ 60)
6769-DCQLI,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),52,105.0,4630,2,Under 30
2433-KMEAS,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,22,54.45,2445,1,Middle Age (30–59)
2195-ZRVAX,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,47,85.3,3631,2,Middle Age (30–59)
3550-SAHFP,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,33,83.35,5456,2,Middle Age (30–59)
2011-TRQYE,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),18,33.5,5474,2,Middle Age (30–59)
4873-ILOLJ,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,24,90.35,5546,1,Middle Age (30–59)
2725-KXXWT,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,90.75,5460,3,Under 30
9565-DJPIB,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,4,89.6,4689,1,Middle Age (30–59)
8348-HFYIV,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,2,49.25,5775,3,Under 30
8429-XIBUM,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),22,101.35,4694,1,Middle Age (30–59)
2608-BHKFN,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),4,70.05,3600,1,Middle Age (30–59)
7341-LXCAF,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,4,74.65,4013,1,Under 30
9462-MJUAW,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,4,50.4,4399,1,Middle Age (30–59)
8128-YVJRG,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,7,79.65,4513,1,Middle Age (30–59)
4283-FUTGF,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,19,79.85,3715,3,Senior (≥ 60)
1569-TTNYJ,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,5,78.75,3401,2,Middle Age (30–59)
2397-BRLOM,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),8,80.45,3443,1,Senior (≥ 60)
4749-VFKVB,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,50.1,4778,2,Middle Age (30–59)
7598-UAASY,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,2,76.4,4340,1,Under 30
7938-OUHIO,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,3,98.7,3916,3,Under 30
8510-AWCXC,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,13,100.8,3269,1,Senior (≥ 60)
3426-NIYYL,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,15,51.55,2087,2,Middle Age (30–59)
8225-BTJAU,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,10,79.25,3856,1,Senior (≥ 60)
3387-VATUS,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),5,94.85,5701,3,Middle Age (30–59)
1143-NMNQJ,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,2,85.7,2187,2,Middle Age (30–59)
0415-MOSGF,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,44.4,3204,2,Middle Age (30–59)
1724-BQUHA,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,5,89.5,2718,2,Senior (≥ 60)
4826-XTSOH,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,86.05,4843,1,Senior (≥ 60)
2495-INZWQ,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,4,44.55,5605,2,Middle Age (30–59)
4139-SUGLD,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),31,35.4,2067,1,Middle Age (30–59)
6857-VWJDT,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,1,95.65,3473,2,Middle Age (30–59)
5624-BQSSA,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,20.95,4285,1,Under 30
2408-WITXK,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,10,34.7,3244,1,Senior (≥ 60)
5577-OTWWW,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),15,19.75,2428,2,Middle Age (30–59)
6100-QQHEB,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,17,92.55,5775,3,Middle Age (30–59)
2634-HCZGT,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,53,60.05,5271,1,Senior (≥ 60)
7503-QQRVF,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),16,74.3,2076,1,Senior (≥ 60)
2691-NZETQ,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,9,85.35,2752,2,Under 30
4404-HIBDJ,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,25,74.3,5175,1,Middle Age (30–59)
7295-JOMMD,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),4,98.1,2895,1,Middle Age (30–59)
0581-MDMPW,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),24,88.95,5557,3,Middle Age (30–59)
5013-SBUIH,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,50,109.65,5855,1,Middle Age (30–59)
0709-TVGUR,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,9,74.55,3145,1,Senior (≥ 60)
6023-YEBUP,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,3,100.95,5351,1,Middle Age (30–59)
7209-JCUDS,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,10,94.9,2832,1,Under 30
3001-CBHLQ,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,32,104.9,3966,1,Senior (≥ 60)
6158-DWPZT,Yes,No phone service,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),9,24.1,3195,2,Middle Age (30–59)
3763-GCZHZ,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,66,104.05,5504,2,Under 30
0772-GYEQQ,No,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,3,88.35,5202,2,Middle Age (30–59)
4831-EOBFE,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),29,94.65,5150,1,Middle Age (30–59)
4102-OQUPX,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,74.4,5429,3,Senior (≥ 60)
9170-GYZJC,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),41,79.9,4734,1,Middle Age (30–59)
3999-QGRJH,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,8,69.7,3068,1,Senior (≥ 60)
2454-RPBRZ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,12,98.1,2709,3,Senior (≥ 60)
2002-MZHWP,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,20.5,3820,2,Under 30
2265-CYWIV,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,4,99.6,4708,1,Senior (≥ 60)
2740-TVLFN,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,50.15,3043,3,Middle Age (30–59)
2004-OCQXK,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,81.95,5622,1,Middle Age (30–59)
5027-QPKTE,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,7,69.35,4292,1,Middle Age (30–59)
2672-HUYVI,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,6,91.1,2266,2,Middle Age (30–59)
7508-MYBOG,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,14,86.1,2177,1,Under 30
0148-DCDOS,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25,94.7,5641,1,Middle Age (30–59)
9992-RRAMN,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,22,85.1,5248,1,Middle Age (30–59)
4550-VBOFE,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,70,102.95,5005,1,Senior (≥ 60)
7409-KIUTL,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,71.0,5345,3,Senior (≥ 60)
0495-RVCBF,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,79.7,2066,3,Middle Age (30–59)
8869-TORSS,No,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),48,60.35,2681,1,Middle Age (30–59)
0679-IDSTG,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.25,4568,1,Senior (≥ 60)
2115-BFTIW,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,25,70.95,4881,1,Middle Age (30–59)
0611-DFXKO,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,20,89.0,4594,2,Middle Age (30–59)
7780-OTDSO,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,18,99.4,2421,1,Middle Age (30–59)
9747-DDZOS,No,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),1,73.5,4378,2,Middle Age (30–59)
0564-JJHGS,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,9,95.5,5007,2,Middle Age (30–59)
3348-CFRNX,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,28,92.35,2990,1,Middle Age (30–59)
1428-GTBJJ,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,11,74.55,4601,2,Under 30
8802-UNOJF,No,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,12,83.8,5565,1,Senior (≥ 60)
6313-GIDIT,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53,54.45,6280,2,Senior (≥ 60)
2845-AFFTX,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,41,99.8,4726,1,Senior (≥ 60)
2249-YPRNG,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),20,105.85,4223,2,Middle Age (30–59)
7410-YTJIK,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,7,75.45,2872,1,Middle Age (30–59)
4626-GYCZP,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,7,93.85,3506,1,Middle Age (30–59)
2674-MIAHT,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,4,80.3,3132,3,Under 30
5590-BYNII,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,22,100.75,4152,2,Middle Age (30–59)
2815-CPTUL,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,5,70.25,3684,2,Senior (≥ 60)
0596-BQCEQ,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,62,100.15,4120,1,Middle Age (30–59)
1481-ZUWZA,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),28,94.5,5433,1,Middle Age (30–59)
2309-OSFEU,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,10,33.9,2529,1,Middle Age (30–59)
1891-FZYSA,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,69,89.95,6363,1,Senior (≥ 60)
4770-UEZOX,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,2,74.75,4545,3,Under 30
7613-LLQFO,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,12,84.45,3330,2,Middle Age (30–59)
2640-PMGFL,No,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,27,79.5,2518,1,Middle Age (30–59)
3801-HMYNL,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,1,89.15,3123,1,Middle Age (30–59)
9685-WKZGT,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,14,74.95,2075,3,Senior (≥ 60)
6022-UGGSO,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,32,74.4,2091,1,Senior (≥ 60)
4484-CGXFK,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,3,55.3,3190,1,Middle Age (30–59)
6214-EDAKZ,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,22,55.15,5115,2,Middle Age (30–59)
6127-ISGTU,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,16,84.95,3075,3,Middle Age (30–59)
8740-XLHDR,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,5,43.25,5824,2,Middle Age (30–59)
1208-DNHLN,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),23,48.35,4580,2,Middle Age (30–59)
1761-AEZZR,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,79.55,5593,2,Middle Age (30–59)
7120-RFMVS,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,1,84.5,4340,2,Middle Age (30–59)
7317-GGVPB,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),71,108.6,4982,1,Middle Age (30–59)
1322-AGOQM,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46,30.3,2243,2,Middle Age (30–59)
3677-IYRBF,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,2,30.4,4002,1,Senior (≥ 60)
5692-FPTAH,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,45.4,2168,2,Middle Age (30–59)
1550-LOAHA,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),32,84.15,4017,2,Middle Age (30–59)
0876-WDUUZ,No,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),5,85.4,3716,2,Middle Age (30–59)
0617-FHSGK,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),49,75.2,5283,2,Middle Age (30–59)
2858-MOFSQ,No,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,17,55.85,5472,2,Middle Age (30–59)
8118-LSUEL,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,23,106.4,5507,1,Senior (≥ 60)
7005-CCBKV,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,6,84.4,4539,3,Middle Age (30–59)
4250-FDVOU,No,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,6,56.25,4110,1,Middle Age (30–59)
5277-ZLOOR,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,2,85.55,5512,3,Senior (≥ 60)
6376-GAHQE,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,4,77.85,2140,2,Middle Age (30–59)
5052-PNLOS,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),3,105.35,3662,3,Middle Age (30–59)
6979-ZNSFF,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,8,87.05,2545,1,Middle Age (30–59)
2386-LAHRK,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,1,53.5,5094,1,Under 30
6032-IGALN,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,25.1,4769,1,Middle Age (30–59)
0516-WJVXC,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,5,54.2,5476,1,Under 30
9174-FKWZE,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,1,19.45,3848,1,Senior (≥ 60)
4822-NGOCH,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,13,84.45,5801,2,Middle Age (30–59)
8679-JOEVF,No,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,16,59.4,5556,1,Senior (≥ 60)
1432-FPAXX,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29,30.6,3615,2,Middle Age (30–59)
4803-AXVYP,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,38,99.55,3474,1,Senior (≥ 60)
3884-HCSWG,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,17,70.0,4390,1,Middle Age (30–59)
5077-DXTCG,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,45.3,2293,1,Middle Age (30–59)
1142-WACZW,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),2,29.85,4268,2,Middle Age (30–59)
5649-ANRML,No,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),2,95.1,4486,3,Senior (≥ 60)
2919-HBCJO,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),4,76.65,4580,1,Middle Age (30–59)
4236-XPXAV,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,5,99.15,2283,2,Middle Age (30–59)
3030-YZADT,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,9,44.95,5023,1,Middle Age (30–59)
7410-KTVFV,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,18,49.55,2815,1,Middle Age (30–59)
8393-DLHGA,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,25,95.9,2241,1,Middle Age (30–59)
7395-IGJOS,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),17,81.5,3443,2,Senior (≥ 60)
2834-SPCJV,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,52,84.1,6216,1,Middle Age (30–59)
7890-VYYWG,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,3,36.45,3766,1,Senior (≥ 60)
9907-SWKKF,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,25.05,4842,1,Senior (≥ 60)
6397-JNZZG,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),43,55.55,2573,1,Senior (≥ 60)
3523-QRQLL,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),22,69.5,5922,2,Under 30
0895-DQHEW,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,54,104.3,4019,1,Middle Age (30–59)
8149-RSOUN,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,93.85,3014,3,Middle Age (30–59)
7250-EQKIY,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,1,50.45,2426,2,Middle Age (30–59)
5519-NPHVG,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,12,94.2,3975,3,Middle Age (30–59)
8849-GYOKR,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),54,106.55,4893,1,Middle Age (30–59)
3148-BLQJT,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,20.1,5747,1,Middle Age (30–59)
0461-CVKMU,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,23,83.8,5737,1,Middle Age (30–59)
8806-EAGWC,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,3,55.15,5698,2,Under 30
7779-LGOVN,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,10,86.65,4990,1,Senior (≥ 60)
9710-ZUSHQ,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),37,106.75,5849,1,Senior (≥ 60)
4183-WCSEP,No,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,31,78.45,3091,1,Middle Age (30–59)
9722-UJOJR,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,29,70.75,2663,1,Middle Age (30–59)
3902-FOIGH,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,12,101.35,3967,1,Senior (≥ 60)
6772-KSATR,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,81.7,5574,1,Middle Age (30–59)
7112-OPOTK,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,33,68.25,5647,2,Middle Age (30–59)
4210-QFJMF,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,4,79.15,5762,1,Middle Age (30–59)
3318-OSATS,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,35,95.45,2080,2,Senior (≥ 60)
1086-LXKFY,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,69.1,4779,1,Middle Age (30–59)
2636-ALXXZ,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.6,2151,2,Senior (≥ 60)
7774-OJSXI,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,31,103.45,5387,3,Middle Age (30–59)
7786-WBJYI,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),4,77.95,5365,2,Middle Age (30–59)
5144-TVGLP,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,38,94.75,3654,3,Senior (≥ 60)
9885-CSMWE,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,1,78.45,2139,1,Senior (≥ 60)
3866-MDTUB,No,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,2,70.75,3257,1,Middle Age (30–59)
8058-JMEQO,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,9,84.45,3543,3,Senior (≥ 60)
0697-ZMSWS,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,4,85.65,2330,1,Under 30
8276-MQBYC,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,51,97.8,6204,2,Senior (≥ 60)
7593-XFKDI,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,46.3,3017,1,Middle Age (30–59)
0337-CNPZE,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,41,106.3,5383,2,Middle Age (30–59)
0840-DFEZH,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,7,75.35,4989,3,Middle Age (30–59)
1513-XNPPH,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,12,89.4,5047,1,Middle Age (30–59)
6015-VVHHE,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),5,83.15,2516,3,Senior (≥ 60)
6347-DCUIK,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,10,74.15,4231,1,Under 30
2545-EBUPK,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,2,84.05,5039,3,Senior (≥ 60)
